Indicator Code: CG0000
"Indicator Name: All Causes"
Export date: 10/29/2025 8:24:07 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-Y89"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age05_09,[5-9],666.00000000,100.00000000,,35.87202413,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age10_14,[10-14],537.00000000,100.00000000,,25.79374610,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age15_19,[15-19],635.00000000,100.00000000,,36.05291546,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age20_24,[20-24],754.00000000,100.00000000,,45.00149209,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age25_29,[25-29],1022.00000000,100.00000000,,62.76870163,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age30_34,[30-34],1489.00000000,100.00000000,,86.97937964,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age35_39,[35-39],2669.00000000,100.00000000,,140.34810959,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age40_44,[40-44],3774.00000000,100.00000000,,221.66098908,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age45_49,[45-49],6674.00000000,100.00000000,,352.43174737,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age50_54,[50-54],10044.00000000,100.00000000,,541.42633820,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age55_59,[55-59],14267.00000000,100.00000000,,827.16836735,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age60_64,[60-64],20965.00000000,100.00000000,,1379.82098200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age65_69,[65-69],29822.00000000,100.00000000,,2303.21285140,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age70_74,[70-74],41022.00000000,100.00000000,,3907.60144790,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age75_79,[75-79],51973.00000000,100.00000000,,6911.30319150,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age80_84,[80-84],50434.00000000,100.00000000,,11459.66825700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1960,Female,Age85_over,[85+],47837.00000000,100.00000000,,20816.79721500,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age00,[0],8837.00000000,100.00000000,,1992.55918830,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age01_04,[1-4],1351.00000000,100.00000000,,82.57946210,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age05_09,[5-9],601.00000000,100.00000000,,32.26672393,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age10_14,[10-14],529.00000000,100.00000000,,25.40338072,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age15_19,[15-19],712.00000000,100.00000000,,38.44284866,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age20_24,[20-24],849.00000000,100.00000000,,50.85050312,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age25_29,[25-29],942.00000000,100.00000000,,58.32817338,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age30_34,[30-34],1511.00000000,100.00000000,,89.34484390,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age35_39,[35-39],2549.00000000,100.00000000,,139.05406143,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age40_44,[40-44],3946.00000000,100.00000000,,223.21529585,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age45_49,[45-49],6621.00000000,100.00000000,,354.88020582,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age50_54,[50-54],10330.00000000,100.00000000,,555.22708949,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age55_59,[55-59],14583.00000000,100.00000000,,837.57394750,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age60_64,[60-64],21707.00000000,100.00000000,,1411.10316580,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age65_69,[65-69],30975.00000000,100.00000000,,2360.17982320,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age70_74,[70-74],43812.00000000,100.00000000,,4131.25884020,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age75_79,[75-79],54161.00000000,100.00000000,,7113.34384030,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age80_84,[80-84],53663.00000000,100.00000000,,11981.02255000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1961,Female,Age85_over,[85+],52086.00000000,100.00000000,,21594.52736300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age00,[0],9114.00000000,100.00000000,,1978.29390060,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age01_04,[1-4],1364.00000000,100.00000000,,80.81526247,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age05_09,[5-9],615.00000000,100.00000000,,32.58278146,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age10_14,[10-14],499.00000000,100.00000000,,25.17531911,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age15_19,[15-19],704.00000000,100.00000000,,35.41069363,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age20_24,[20-24],831.00000000,100.00000000,,49.16868824,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age25_29,[25-29],1021.00000000,100.00000000,,62.72654666,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age30_34,[30-34],1527.00000000,100.00000000,,90.67695962,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age35_39,[35-39],2568.00000000,100.00000000,,143.66433566,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age40_44,[40-44],4033.00000000,100.00000000,,221.04686215,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age45_49,[45-49],6422.00000000,100.00000000,,353.67331204,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age50_54,[50-54],10070.00000000,100.00000000,,541.01971740,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age55_59,[55-59],14763.00000000,100.00000000,,840.04779788,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age60_64,[60-64],21948.00000000,100.00000000,,1409.09090910,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age65_69,[65-69],30720.00000000,100.00000000,,2309.60078190,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age70_74,[70-74],43004.00000000,100.00000000,,4016.81300210,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age75_79,[75-79],54031.00000000,100.00000000,,6990.68443520,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age80_84,[80-84],53605.00000000,100.00000000,,11838.56007100,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1962,Female,Age85_over,[85+],53429.00000000,100.00000000,,21440.20866800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age00,[0],9160.00000000,100.00000000,,1952.67533570,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age01_04,[1-4],1449.00000000,100.00000000,,83.40528406,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age05_09,[5-9],603.00000000,100.00000000,,31.38009992,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age10_14,[10-14],455.00000000,100.00000000,,23.81450853,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age15_19,[15-19],714.00000000,100.00000000,,34.72762646,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age20_24,[20-24],760.00000000,100.00000000,,44.07074514,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age25_29,[25-29],1013.00000000,100.00000000,,61.46471695,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age30_34,[30-34],1519.00000000,100.00000000,,91.11630976,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age35_39,[35-39],2498.00000000,100.00000000,,142.74285714,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age40_44,[40-44],4224.00000000,100.00000000,,223.27941643,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age45_49,[45-49],6400.00000000,100.00000000,,370.41324227,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age50_54,[50-54],10165.00000000,100.00000000,,546.65232589,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age55_59,[55-59],15049.00000000,100.00000000,,849.45811696,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age60_64,[60-64],22393.00000000,100.00000000,,1414.68191290,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age65_69,[65-69],31663.00000000,100.00000000,,2354.30143510,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age70_74,[70-74],44152.00000000,100.00000000,,4082.85555760,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age75_79,[75-79],55213.00000000,100.00000000,,7043.37287920,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age80_84,[80-84],55918.00000000,100.00000000,,12219.84265700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1963,Female,Age85_over,[85+],56098.00000000,100.00000000,,22042.43614900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age00,[0],8868.00000000,100.00000000,,1863.80832280,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age01_04,[1-4],1342.00000000,100.00000000,,75.08952552,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age05_09,[5-9],619.00000000,100.00000000,,31.59452838,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age10_14,[10-14],485.00000000,100.00000000,,25.83497576,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age15_19,[15-19],822.00000000,100.00000000,,39.55917032,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age20_24,[20-24],810.00000000,100.00000000,,45.92878204,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age25_29,[25-29],1005.00000000,100.00000000,,60.12923298,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age30_34,[30-34],1360.00000000,100.00000000,,82.93694353,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age35_39,[35-39],2203.00000000,100.00000000,,128.17081685,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age40_44,[40-44],4373.00000000,100.00000000,,226.00651196,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age45_49,[45-49],5873.00000000,100.00000000,,354.67117580,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age50_54,[50-54],9955.00000000,100.00000000,,534.61146018,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age55_59,[55-59],14459.00000000,100.00000000,,810.93662367,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age60_64,[60-64],21315.00000000,100.00000000,,1325.14765310,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age65_69,[65-69],29815.00000000,100.00000000,,2184.56916760,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age70_74,[70-74],41049.00000000,100.00000000,,3744.66338260,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age75_79,[75-79],49971.00000000,100.00000000,,6246.37500000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age80_84,[80-84],50993.00000000,100.00000000,,10881.98890300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1964,Female,Age85_over,[85+],51238.00000000,100.00000000,,19197.45222900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age00,[0],8246.00000000,100.00000000,,1724.02258000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age01_04,[1-4],1414.00000000,100.00000000,,76.93144723,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age05_09,[5-9],612.00000000,100.00000000,,30.52064632,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age10_14,[10-14],535.00000000,100.00000000,,28.84719077,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age15_19,[15-19],839.00000000,100.00000000,,40.18584156,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age20_24,[20-24],833.00000000,100.00000000,,46.04754008,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age25_29,[25-29],995.00000000,100.00000000,,58.99092903,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age30_34,[30-34],1311.00000000,100.00000000,,80.53814965,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age35_39,[35-39],2315.00000000,100.00000000,,136.42524604,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age40_44,[40-44],4234.00000000,100.00000000,,224.93757637,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age45_49,[45-49],5878.00000000,100.00000000,,350.65322436,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age50_54,[50-54],9894.00000000,100.00000000,,532.13575001,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age55_59,[55-59],14683.00000000,100.00000000,,819.82132887,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age60_64,[60-64],21485.00000000,100.00000000,,1317.37077690,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age65_69,[65-69],30456.00000000,100.00000000,,2195.34347290,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age70_74,[70-74],41996.00000000,100.00000000,,3766.79522830,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age75_79,[75-79],51654.00000000,100.00000000,,6370.74494330,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age80_84,[80-84],51915.00000000,100.00000000,,10788.65336700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1965,Female,Age85_over,[85+],55418.00000000,100.00000000,,19863.08243700,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age00,[0],8130.00000000,100.00000000,,1730.15535220,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age01_04,[1-4],1424.00000000,100.00000000,,76.12530739,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age05_09,[5-9],612.00000000,100.00000000,,29.69576399,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age10_14,[10-14],476.00000000,100.00000000,,25.72138766,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age15_19,[15-19],888.00000000,100.00000000,,42.45553643,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age20_24,[20-24],853.00000000,100.00000000,,45.67848345,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age25_29,[25-29],977.00000000,100.00000000,,58.23101681,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age30_34,[30-34],1305.00000000,100.00000000,,80.77994429,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age35_39,[35-39],2180.00000000,100.00000000,,129.74645875,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age40_44,[40-44],3943.00000000,100.00000000,,216.55316344,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age45_49,[45-49],6065.00000000,100.00000000,,348.58325191,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age50_54,[50-54],10053.00000000,100.00000000,,551.09088916,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age55_59,[55-59],14723.00000000,100.00000000,,817.94444444,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age60_64,[60-64],21558.00000000,100.00000000,,1306.22879300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age65_69,[65-69],31227.00000000,100.00000000,,2222.08781040,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age70_74,[70-74],42794.00000000,100.00000000,,3787.41481550,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age75_79,[75-79],53262.00000000,100.00000000,,6506.47446860,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age80_84,[80-84],54309.00000000,100.00000000,,11051.89255200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,1966,Female,Age85_over,[85+],59217.00000000,100.00000000,,20625.91431600,
