Indicator Code: CG0000
"Indicator Name: All Causes"
Export date: 10/29/2025 8:27:27 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-Y89"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,BRA,Brazil,1991,Female,Age01_04,[1-4],6986.00000000,100.00000000,,100.66259213,
CSA,Central and South America,BRA,Brazil,1991,Female,Age05_09,[5-9],2740.00000000,100.00000000,,30.51726542,
CSA,Central and South America,BRA,Brazil,1991,Female,Age10_14,[10-14],2636.00000000,100.00000000,,31.51237775,
CSA,Central and South America,BRA,Brazil,1991,Female,Age15_19,[15-19],4131.00000000,100.00000000,,55.10044594,
CSA,Central and South America,BRA,Brazil,1991,Female,Age20_24,[20-24],5036.00000000,100.00000000,,70.84436467,
CSA,Central and South America,BRA,Brazil,1991,Female,Age25_29,[25-29],5999.00000000,100.00000000,,88.78728615,
CSA,Central and South America,BRA,Brazil,1991,Female,Age30_34,[30-34],6996.00000000,100.00000000,,118.42581019,
CSA,Central and South America,BRA,Brazil,1991,Female,Age35_39,[35-39],8654.00000000,100.00000000,,171.43596340,
CSA,Central and South America,BRA,Brazil,1991,Female,Age40_44,[40-44],10462.00000000,100.00000000,,254.05913006,
CSA,Central and South America,BRA,Brazil,1991,Female,Age45_49,[45-49],11968.00000000,100.00000000,,370.46610071,
CSA,Central and South America,BRA,Brazil,1991,Female,Age50_54,[50-54],15405.00000000,100.00000000,,546.56615952,
CSA,Central and South America,BRA,Brazil,1991,Female,Age55_59,[55-59],18159.00000000,100.00000000,,802.98500467,
CSA,Central and South America,BRA,Brazil,1991,Female,Age60_64,[60-64],23755.00000000,100.00000000,,1243.09507910,
CSA,Central and South America,BRA,Brazil,1991,Female,Age65_69,[65-69],27197.00000000,100.00000000,,1900.06776720,
CSA,Central and South America,BRA,Brazil,1991,Female,Age70_74,[70-74],30789.00000000,100.00000000,,3090.94231120,
CSA,Central and South America,BRA,Brazil,1991,Female,Age75_79,[75-79],35139.00000000,100.00000000,,5234.91492650,
CSA,Central and South America,BRA,Brazil,1991,Female,Age80_84,[80-84],32431.00000000,100.00000000,,8678.72319930,
CSA,Central and South America,BRA,Brazil,1991,Female,Age85_over,[85+],38552.00000000,100.00000000,,18629.55446000,
CSA,Central and South America,BRA,Brazil,1992,Female,Age00,[0],37117.00000000,100.00000000,,2224.23836750,
CSA,Central and South America,BRA,Brazil,1992,Female,Age01_04,[1-4],6904.00000000,100.00000000,,100.58713222,
CSA,Central and South America,BRA,Brazil,1992,Female,Age05_09,[5-9],2480.00000000,100.00000000,,27.65026077,
CSA,Central and South America,BRA,Brazil,1992,Female,Age10_14,[10-14],2488.00000000,100.00000000,,29.14971636,
CSA,Central and South America,BRA,Brazil,1992,Female,Age15_19,[15-19],3970.00000000,100.00000000,,51.92704264,
CSA,Central and South America,BRA,Brazil,1992,Female,Age20_24,[20-24],4983.00000000,100.00000000,,69.71841066,
CSA,Central and South America,BRA,Brazil,1992,Female,Age25_29,[25-29],5977.00000000,100.00000000,,87.30930032,
CSA,Central and South America,BRA,Brazil,1992,Female,Age30_34,[30-34],7271.00000000,100.00000000,,119.29452326,
CSA,Central and South America,BRA,Brazil,1992,Female,Age35_39,[35-39],8792.00000000,100.00000000,,169.05549854,
CSA,Central and South America,BRA,Brazil,1992,Female,Age40_44,[40-44],10773.00000000,100.00000000,,250.85749813,
CSA,Central and South America,BRA,Brazil,1992,Female,Age45_49,[45-49],12691.00000000,100.00000000,,376.83891213,
CSA,Central and South America,BRA,Brazil,1992,Female,Age50_54,[50-54],15666.00000000,100.00000000,,548.19063149,
CSA,Central and South America,BRA,Brazil,1992,Female,Age55_59,[55-59],19177.00000000,100.00000000,,813.73017442,
CSA,Central and South America,BRA,Brazil,1992,Female,Age60_64,[60-64],24353.00000000,100.00000000,,1259.54498530,
CSA,Central and South America,BRA,Brazil,1992,Female,Age65_69,[65-69],28648.00000000,100.00000000,,1910.38119600,
CSA,Central and South America,BRA,Brazil,1992,Female,Age70_74,[70-74],32191.00000000,100.00000000,,3124.46313610,
CSA,Central and South America,BRA,Brazil,1992,Female,Age75_79,[75-79],36156.00000000,100.00000000,,5256.83711600,
CSA,Central and South America,BRA,Brazil,1992,Female,Age80_84,[80-84],33572.00000000,100.00000000,,8539.14750960,
CSA,Central and South America,BRA,Brazil,1992,Female,Age85_over,[85+],41074.00000000,100.00000000,,18260.30515300,
CSA,Central and South America,BRA,Brazil,1993,Female,Age00,[0],38484.00000000,100.00000000,,2279.71736340,
CSA,Central and South America,BRA,Brazil,1993,Female,Age01_04,[1-4],7054.00000000,100.00000000,,103.22795906,
CSA,Central and South America,BRA,Brazil,1993,Female,Age05_09,[5-9],2654.00000000,100.00000000,,29.83275112,
CSA,Central and South America,BRA,Brazil,1993,Female,Age10_14,[10-14],2770.00000000,100.00000000,,31.86729584,
CSA,Central and South America,BRA,Brazil,1993,Female,Age15_19,[15-19],4283.00000000,100.00000000,,54.83570797,
CSA,Central and South America,BRA,Brazil,1993,Female,Age20_24,[20-24],5180.00000000,100.00000000,,72.07058799,
CSA,Central and South America,BRA,Brazil,1993,Female,Age25_29,[25-29],6347.00000000,100.00000000,,91.82711213,
CSA,Central and South America,BRA,Brazil,1993,Female,Age30_34,[30-34],7531.00000000,100.00000000,,119.91923644,
CSA,Central and South America,BRA,Brazil,1993,Female,Age35_39,[35-39],9667.00000000,100.00000000,,180.76335353,
CSA,Central and South America,BRA,Brazil,1993,Female,Age40_44,[40-44],11382.00000000,100.00000000,,254.61965099,
CSA,Central and South America,BRA,Brazil,1993,Female,Age45_49,[45-49],13627.00000000,100.00000000,,386.54416693,
CSA,Central and South America,BRA,Brazil,1993,Female,Age50_54,[50-54],16389.00000000,100.00000000,,566.76062534,
CSA,Central and South America,BRA,Brazil,1993,Female,Age55_59,[55-59],20441.00000000,100.00000000,,830.16284042,
CSA,Central and South America,BRA,Brazil,1993,Female,Age60_64,[60-64],25824.00000000,100.00000000,,1322.13870680,
CSA,Central and South America,BRA,Brazil,1993,Female,Age65_69,[65-69],30803.00000000,100.00000000,,1962.34824340,
CSA,Central and South America,BRA,Brazil,1993,Female,Age70_74,[70-74],34332.00000000,100.00000000,,3211.52752420,
CSA,Central and South America,BRA,Brazil,1993,Female,Age75_79,[75-79],38250.00000000,100.00000000,,5422.24011520,
CSA,Central and South America,BRA,Brazil,1993,Female,Age80_84,[80-84],36817.00000000,100.00000000,,8952.52731330,
CSA,Central and South America,BRA,Brazil,1993,Female,Age85_over,[85+],45952.00000000,100.00000000,,19191.28640800,
CSA,Central and South America,BRA,Brazil,1994,Female,Age00,[0],37449.00000000,100.00000000,,2190.16906570,
CSA,Central and South America,BRA,Brazil,1994,Female,Age01_04,[1-4],7149.00000000,100.00000000,,104.82713640,
CSA,Central and South America,BRA,Brazil,1994,Female,Age05_09,[5-9],2662.00000000,100.00000000,,30.28602661,
CSA,Central and South America,BRA,Brazil,1994,Female,Age10_14,[10-14],3000.00000000,100.00000000,,34.01327765,
CSA,Central and South America,BRA,Brazil,1994,Female,Age15_19,[15-19],4624.00000000,100.00000000,,57.90670033,
CSA,Central and South America,BRA,Brazil,1994,Female,Age20_24,[20-24],5287.00000000,100.00000000,,72.93512347,
CSA,Central and South America,BRA,Brazil,1994,Female,Age25_29,[25-29],6458.00000000,100.00000000,,92.68569503,
CSA,Central and South America,BRA,Brazil,1994,Female,Age30_34,[30-34],7879.00000000,100.00000000,,122.18356720,
CSA,Central and South America,BRA,Brazil,1994,Female,Age35_39,[35-39],9688.00000000,100.00000000,,176.06580878,
CSA,Central and South America,BRA,Brazil,1994,Female,Age40_44,[40-44],11877.00000000,100.00000000,,255.75150179,
CSA,Central and South America,BRA,Brazil,1994,Female,Age45_49,[45-49],13910.00000000,100.00000000,,376.63936956,
CSA,Central and South America,BRA,Brazil,1994,Female,Age50_54,[50-54],16565.00000000,100.00000000,,562.66544113,
CSA,Central and South America,BRA,Brazil,1994,Female,Age55_59,[55-59],20949.00000000,100.00000000,,818.37561679,
CSA,Central and South America,BRA,Brazil,1994,Female,Age60_64,[60-64],26120.00000000,100.00000000,,1314.40033250,
CSA,Central and South America,BRA,Brazil,1994,Female,Age65_69,[65-69],31385.00000000,100.00000000,,1921.76514600,
CSA,Central and South America,BRA,Brazil,1994,Female,Age70_74,[70-74],34259.00000000,100.00000000,,3073.45466030,
CSA,Central and South America,BRA,Brazil,1994,Female,Age75_79,[75-79],38487.00000000,100.00000000,,5292.44808210,
CSA,Central and South America,BRA,Brazil,1994,Female,Age80_84,[80-84],37746.00000000,100.00000000,,8831.76684470,
CSA,Central and South America,BRA,Brazil,1994,Female,Age85_over,[85+],46826.00000000,100.00000000,,18706.82939500,
CSA,Central and South America,BRA,Brazil,1995,Female,Age00,[0],35138.00000000,100.00000000,,2033.30316570,
CSA,Central and South America,BRA,Brazil,1995,Female,Age01_04,[1-4],6375.00000000,100.00000000,,93.71955493,
CSA,Central and South America,BRA,Brazil,1995,Female,Age05_09,[5-9],2456.00000000,100.00000000,,28.25430067,
CSA,Central and South America,BRA,Brazil,1995,Female,Age10_14,[10-14],2849.00000000,100.00000000,,32.02240422,
CSA,Central and South America,BRA,Brazil,1995,Female,Age15_19,[15-19],4642.00000000,100.00000000,,56.87725259,
CSA,Central and South America,BRA,Brazil,1995,Female,Age20_24,[20-24],5374.00000000,100.00000000,,73.18798786,
CSA,Central and South America,BRA,Brazil,1995,Female,Age25_29,[25-29],6491.00000000,100.00000000,,92.45113877,
CSA,Central and South America,BRA,Brazil,1995,Female,Age30_34,[30-34],8032.00000000,100.00000000,,121.86839791,
CSA,Central and South America,BRA,Brazil,1995,Female,Age35_39,[35-39],9927.00000000,100.00000000,,175.05491296,
CSA,Central and South America,BRA,Brazil,1995,Female,Age40_44,[40-44],12064.00000000,100.00000000,,250.57909027,
CSA,Central and South America,BRA,Brazil,1995,Female,Age45_49,[45-49],14429.00000000,100.00000000,,373.40837559,
CSA,Central and South America,BRA,Brazil,1995,Female,Age50_54,[50-54],16938.00000000,100.00000000,,559.28511357,
CSA,Central and South America,BRA,Brazil,1995,Female,Age55_59,[55-59],21409.00000000,100.00000000,,811.29238358,
CSA,Central and South America,BRA,Brazil,1995,Female,Age60_64,[60-64],26353.00000000,100.00000000,,1288.97545210,
CSA,Central and South America,BRA,Brazil,1995,Female,Age65_69,[65-69],32737.00000000,100.00000000,,1942.14211680,
CSA,Central and South America,BRA,Brazil,1995,Female,Age70_74,[70-74],35523.00000000,100.00000000,,3040.82424030,
CSA,Central and South America,BRA,Brazil,1995,Female,Age75_79,[75-79],38667.00000000,100.00000000,,5124.91202680,
CSA,Central and South America,BRA,Brazil,1995,Female,Age80_84,[80-84],38356.00000000,100.00000000,,8679.04547700,
CSA,Central and South America,BRA,Brazil,1995,Female,Age85_over,[85+],48028.00000000,100.00000000,,18656.64974300,
CSA,Central and South America,BRA,Brazil,1996,Female,Age00,[0],32325.00000000,100.00000000,,1856.09453590,
CSA,Central and South America,BRA,Brazil,1996,Female,Age01_04,[1-4],5796.00000000,100.00000000,,85.00056755,
CSA,Central and South America,BRA,Brazil,1996,Female,Age05_09,[5-9],2357.00000000,100.00000000,,27.33555149,
CSA,Central and South America,BRA,Brazil,1996,Female,Age10_14,[10-14],2764.00000000,100.00000000,,30.99682955,
CSA,Central and South America,BRA,Brazil,1996,Female,Age15_19,[15-19],4711.00000000,100.00000000,,56.52047887,
CSA,Central and South America,BRA,Brazil,1996,Female,Age20_24,[20-24],5445.00000000,100.00000000,,72.96970344,
CSA,Central and South America,BRA,Brazil,1996,Female,Age25_29,[25-29],6473.00000000,100.00000000,,91.60256516,
CSA,Central and South America,BRA,Brazil,1996,Female,Age30_34,[30-34],8218.00000000,100.00000000,,122.58095407,
CSA,Central and South America,BRA,Brazil,1996,Female,Age35_39,[35-39],10073.00000000,100.00000000,,172.32235726,
CSA,Central and South America,BRA,Brazil,1996,Female,Age40_44,[40-44],12300.00000000,100.00000000,,247.27176816,
CSA,Central and South America,BRA,Brazil,1996,Female,Age45_49,[45-49],14811.00000000,100.00000000,,367.22637841,
CSA,Central and South America,BRA,Brazil,1996,Female,Age50_54,[50-54],17134.00000000,100.00000000,,546.51135716,
CSA,Central and South America,BRA,Brazil,1996,Female,Age55_59,[55-59],21682.00000000,100.00000000,,804.36453643,
CSA,Central and South America,BRA,Brazil,1996,Female,Age60_64,[60-64],26910.00000000,100.00000000,,1271.61112800,
CSA,Central and South America,BRA,Brazil,1996,Female,Age65_69,[65-69],33836.00000000,100.00000000,,1962.97862690,
CSA,Central and South America,BRA,Brazil,1996,Female,Age70_74,[70-74],37117.00000000,100.00000000,,3029.43490600,
CSA,Central and South America,BRA,Brazil,1996,Female,Age75_79,[75-79],39712.00000000,100.00000000,,5072.91549570,
CSA,Central and South America,BRA,Brazil,1996,Female,Age80_84,[80-84],40275.00000000,100.00000000,,8771.79608920,
CSA,Central and South America,BRA,Brazil,1996,Female,Age85_over,[85+],51658.00000000,100.00000000,,18190.14116700,
CSA,Central and South America,BRA,Brazil,1997,Female,Age00,[0],30871.00000000,100.00000000,,1762.25662010,
CSA,Central and South America,BRA,Brazil,1997,Female,Age01_04,[1-4],5658.00000000,100.00000000,,82.82841621,
CSA,Central and South America,BRA,Brazil,1997,Female,Age05_09,[5-9],2222.00000000,100.00000000,,25.93117362,
CSA,Central and South America,BRA,Brazil,1997,Female,Age10_14,[10-14],2558.00000000,100.00000000,,28.78339628,
CSA,Central and South America,BRA,Brazil,1997,Female,Age15_19,[15-19],4537.00000000,100.00000000,,53.30150985,
CSA,Central and South America,BRA,Brazil,1997,Female,Age20_24,[20-24],5220.00000000,100.00000000,,68.59369393,
CSA,Central and South America,BRA,Brazil,1997,Female,Age25_29,[25-29],6167.00000000,100.00000000,,86.78514309,
CSA,Central and South America,BRA,Brazil,1997,Female,Age30_34,[30-34],7832.00000000,100.00000000,,115.28003614,
CSA,Central and South America,BRA,Brazil,1997,Female,Age35_39,[35-39],9885.00000000,100.00000000,,163.86023890,
CSA,Central and South America,BRA,Brazil,1997,Female,Age40_44,[40-44],12479.00000000,100.00000000,,243.43136197,
CSA,Central and South America,BRA,Brazil,1997,Female,Age45_49,[45-49],14743.00000000,100.00000000,,350.40234593,
CSA,Central and South America,BRA,Brazil,1997,Female,Age50_54,[50-54],17527.00000000,100.00000000,,535.94881164,
CSA,Central and South America,BRA,Brazil,1997,Female,Age55_59,[55-59],21213.00000000,100.00000000,,775.45308788,
CSA,Central and South America,BRA,Brazil,1997,Female,Age60_64,[60-64],26743.00000000,100.00000000,,1209.90709550,
CSA,Central and South America,BRA,Brazil,1997,Female,Age65_69,[65-69],33535.00000000,100.00000000,,1915.51294160,
CSA,Central and South America,BRA,Brazil,1997,Female,Age70_74,[70-74],37720.00000000,100.00000000,,2921.35875710,
CSA,Central and South America,BRA,Brazil,1997,Female,Age75_79,[75-79],39966.00000000,100.00000000,,4907.26586240,
CSA,Central and South America,BRA,Brazil,1997,Female,Age80_84,[80-84],40017.00000000,100.00000000,,8432.74476710,
CSA,Central and South America,BRA,Brazil,1997,Female,Age85_over,[85+],52346.00000000,100.00000000,,17015.28729900,
CSA,Central and South America,BRA,Brazil,1998,Female,Age00,[0],30945.00000000,100.00000000,,1762.64926550,
CSA,Central and South America,BRA,Brazil,1998,Female,Age01_04,[1-4],5797.00000000,100.00000000,,84.82748428,
CSA,Central and South America,BRA,Brazil,1998,Female,Age05_09,[5-9],2292.00000000,100.00000000,,26.85568130,
CSA,Central and South America,BRA,Brazil,1998,Female,Age10_14,[10-14],2640.00000000,100.00000000,,29.93151126,
CSA,Central and South America,BRA,Brazil,1998,Female,Age15_19,[15-19],4638.00000000,100.00000000,,53.46210346,
CSA,Central and South America,BRA,Brazil,1998,Female,Age20_24,[20-24],5328.00000000,100.00000000,,68.48951441,
CSA,Central and South America,BRA,Brazil,1998,Female,Age25_29,[25-29],6218.00000000,100.00000000,,86.95598668,
CSA,Central and South America,BRA,Brazil,1998,Female,Age30_34,[30-34],7925.00000000,100.00000000,,115.44662768,
CSA,Central and South America,BRA,Brazil,1998,Female,Age35_39,[35-39],9885.00000000,100.00000000,,158.90476758,
CSA,Central and South America,BRA,Brazil,1998,Female,Age40_44,[40-44],12823.00000000,100.00000000,,243.03913588,
CSA,Central and South America,BRA,Brazil,1998,Female,Age45_49,[45-49],15368.00000000,100.00000000,,350.56135896,
CSA,Central and South America,BRA,Brazil,1998,Female,Age50_54,[50-54],18161.00000000,100.00000000,,529.95959864,
CSA,Central and South America,BRA,Brazil,1998,Female,Age55_59,[55-59],21692.00000000,100.00000000,,782.40137927,
CSA,Central and South America,BRA,Brazil,1998,Female,Age60_64,[60-64],27372.00000000,100.00000000,,1182.43199460,
CSA,Central and South America,BRA,Brazil,1998,Female,Age65_69,[65-69],34133.00000000,100.00000000,,1921.61967100,
CSA,Central and South America,BRA,Brazil,1998,Female,Age70_74,[70-74],39367.00000000,100.00000000,,2894.27482490,
CSA,Central and South America,BRA,Brazil,1998,Female,Age75_79,[75-79],40821.00000000,100.00000000,,4795.80160290,
CSA,Central and South America,BRA,Brazil,1998,Female,Age80_84,[80-84],41204.00000000,100.00000000,,8406.49195650,
CSA,Central and South America,BRA,Brazil,1998,Female,Age85_over,[85+],56823.00000000,100.00000000,,17373.87635300,
CSA,Central and South America,BRA,Brazil,1999,Female,Age00,[0],29753.00000000,100.00000000,,1700.86440930,
CSA,Central and South America,BRA,Brazil,1999,Female,Age01_04,[1-4],5459.00000000,100.00000000,,79.96881524,
CSA,Central and South America,BRA,Brazil,1999,Female,Age05_09,[5-9],2256.00000000,100.00000000,,26.50210613,
CSA,Central and South America,BRA,Brazil,1999,Female,Age10_14,[10-14],2477.00000000,100.00000000,,28.33395217,
CSA,Central and South America,BRA,Brazil,1999,Female,Age15_19,[15-19],4437.00000000,100.00000000,,50.41630666,
CSA,Central and South America,BRA,Brazil,1999,Female,Age20_24,[20-24],5184.00000000,100.00000000,,65.14862659,
CSA,Central and South America,BRA,Brazil,1999,Female,Age25_29,[25-29],5863.00000000,100.00000000,,81.25215066,
CSA,Central and South America,BRA,Brazil,1999,Female,Age30_34,[30-34],7761.00000000,100.00000000,,112.08217222,
CSA,Central and South America,BRA,Brazil,1999,Female,Age35_39,[35-39],10105.00000000,100.00000000,,158.09357763,
CSA,Central and South America,BRA,Brazil,1999,Female,Age40_44,[40-44],12885.00000000,100.00000000,,237.16074142,
CSA,Central and South America,BRA,Brazil,1999,Female,Age45_49,[45-49],15773.00000000,100.00000000,,346.02243124,
CSA,Central and South America,BRA,Brazil,1999,Female,Age50_54,[50-54],18612.00000000,100.00000000,,517.96788054,
CSA,Central and South America,BRA,Brazil,1999,Female,Age55_59,[55-59],22165.00000000,100.00000000,,783.98179988,
CSA,Central and South America,BRA,Brazil,1999,Female,Age60_64,[60-64],28431.00000000,100.00000000,,1179.06912800,
CSA,Central and South America,BRA,Brazil,1999,Female,Age65_69,[65-69],34091.00000000,100.00000000,,1878.61184080,
CSA,Central and South America,BRA,Brazil,1999,Female,Age70_74,[70-74],40478.00000000,100.00000000,,2843.53863830,
CSA,Central and South America,BRA,Brazil,1999,Female,Age75_79,[75-79],41670.00000000,100.00000000,,4655.63183970,
CSA,Central and South America,BRA,Brazil,1999,Female,Age80_84,[80-84],41950.00000000,100.00000000,,8254.59167810,
CSA,Central and South America,BRA,Brazil,1999,Female,Age85_over,[85+],58894.00000000,100.00000000,,17263.62690400,
CSA,Central and South America,BRA,Brazil,2000,Female,Age00,[0],28391.00000000,100.00000000,,1640.39280220,
CSA,Central and South America,BRA,Brazil,2000,Female,Age01_04,[1-4],5149.00000000,100.00000000,,75.62074661,
CSA,Central and South America,BRA,Brazil,2000,Female,Age05_09,[5-9],2152.00000000,100.00000000,,25.34955469,
CSA,Central and South America,BRA,Brazil,2000,Female,Age10_14,[10-14],2471.00000000,100.00000000,,28.48526300,
CSA,Central and South America,BRA,Brazil,2000,Female,Age15_19,[15-19],4329.00000000,100.00000000,,48.78230179,
CSA,Central and South America,BRA,Brazil,2000,Female,Age20_24,[20-24],5115.00000000,100.00000000,,62.88347084,
CSA,Central and South America,BRA,Brazil,2000,Female,Age25_29,[25-29],5705.00000000,100.00000000,,78.03686869,
CSA,Central and South America,BRA,Brazil,2000,Female,Age30_34,[30-34],7343.00000000,100.00000000,,105.20791350,
CSA,Central and South America,BRA,Brazil,2000,Female,Age35_39,[35-39],9924.00000000,100.00000000,,151.86017234,
CSA,Central and South America,BRA,Brazil,2000,Female,Age40_44,[40-44],12981.00000000,100.00000000,,231.72056581,
CSA,Central and South America,BRA,Brazil,2000,Female,Age45_49,[45-49],15952.00000000,100.00000000,,337.34751214,
CSA,Central and South America,BRA,Brazil,2000,Female,Age50_54,[50-54],19194.00000000,100.00000000,,510.19648705,
CSA,Central and South America,BRA,Brazil,2000,Female,Age55_59,[55-59],21887.00000000,100.00000000,,751.55852161,
CSA,Central and South America,BRA,Brazil,2000,Female,Age60_64,[60-64],29043.00000000,100.00000000,,1166.59965300,
CSA,Central and South America,BRA,Brazil,2000,Female,Age65_69,[65-69],34121.00000000,100.00000000,,1820.99483600,
CSA,Central and South America,BRA,Brazil,2000,Female,Age70_74,[70-74],41429.00000000,100.00000000,,2805.10008350,
CSA,Central and South America,BRA,Brazil,2000,Female,Age75_79,[75-79],42635.00000000,100.00000000,,4504.26656050,
CSA,Central and South America,BRA,Brazil,2000,Female,Age80_84,[80-84],42389.00000000,100.00000000,,7992.67650670,
CSA,Central and South America,BRA,Brazil,2000,Female,Age85_over,[85+],61434.00000000,100.00000000,,17571.54870100,
CSA,Central and South America,BRA,Brazil,2001,Female,Age00,[0],26997.00000000,100.00000000,,1590.41638190,
CSA,Central and South America,BRA,Brazil,2001,Female,Age01_04,[1-4],4984.00000000,100.00000000,,72.91163180,
CSA,Central and South America,BRA,Brazil,2001,Female,Age05_09,[5-9],2173.00000000,100.00000000,,25.65185277,
CSA,Central and South America,BRA,Brazil,2001,Female,Age10_14,[10-14],2311.00000000,100.00000000,,26.83081101,
CSA,Central and South America,BRA,Brazil,2001,Female,Age15_19,[15-19],4317.00000000,100.00000000,,48.54558354,
CSA,Central and South America,BRA,Brazil,2001,Female,Age20_24,[20-24],4952.00000000,100.00000000,,59.61543231,
CSA,Central and South America,BRA,Brazil,2001,Female,Age25_29,[25-29],5697.00000000,100.00000000,,76.68462884,
CSA,Central and South America,BRA,Brazil,2001,Female,Age30_34,[30-34],7365.00000000,100.00000000,,104.84890227,
CSA,Central and South America,BRA,Brazil,2001,Female,Age35_39,[35-39],9738.00000000,100.00000000,,146.48997210,
CSA,Central and South America,BRA,Brazil,2001,Female,Age40_44,[40-44],12986.00000000,100.00000000,,224.85746849,
CSA,Central and South America,BRA,Brazil,2001,Female,Age45_49,[45-49],16376.00000000,100.00000000,,335.10146969,
CSA,Central and South America,BRA,Brazil,2001,Female,Age50_54,[50-54],19523.00000000,100.00000000,,496.92675631,
CSA,Central and South America,BRA,Brazil,2001,Female,Age55_59,[55-59],22738.00000000,100.00000000,,753.67032276,
CSA,Central and South America,BRA,Brazil,2001,Female,Age60_64,[60-64],28715.00000000,100.00000000,,1128.20742510,
CSA,Central and South America,BRA,Brazil,2001,Female,Age65_69,[65-69],34489.00000000,100.00000000,,1775.17838510,
CSA,Central and South America,BRA,Brazil,2001,Female,Age70_74,[70-74],42236.00000000,100.00000000,,2794.14946010,
CSA,Central and South America,BRA,Brazil,2001,Female,Age75_79,[75-79],44297.00000000,100.00000000,,4440.37911180,
CSA,Central and South America,BRA,Brazil,2001,Female,Age80_84,[80-84],43115.00000000,100.00000000,,7734.49244580,
CSA,Central and South America,BRA,Brazil,2001,Female,Age85_over,[85+],65883.00000000,100.00000000,,17377.14171200,
CSA,Central and South America,BRA,Brazil,2002,Female,Age00,[0],25425.00000000,100.00000000,,1538.38799930,
CSA,Central and South America,BRA,Brazil,2002,Female,Age01_04,[1-4],4598.00000000,100.00000000,,67.66667555,
CSA,Central and South America,BRA,Brazil,2002,Female,Age05_09,[5-9],2236.00000000,100.00000000,,26.38103416,
CSA,Central and South America,BRA,Brazil,2002,Female,Age10_14,[10-14],2446.00000000,100.00000000,,28.55867541,
CSA,Central and South America,BRA,Brazil,2002,Female,Age15_19,[15-19],4218.00000000,100.00000000,,47.59430426,
CSA,Central and South America,BRA,Brazil,2002,Female,Age20_24,[20-24],5148.00000000,100.00000000,,60.67177372,
CSA,Central and South America,BRA,Brazil,2002,Female,Age25_29,[25-29],5764.00000000,100.00000000,,76.05445731,
CSA,Central and South America,BRA,Brazil,2002,Female,Age30_34,[30-34],7148.00000000,100.00000000,,101.16012893,
CSA,Central and South America,BRA,Brazil,2002,Female,Age35_39,[35-39],9870.00000000,100.00000000,,146.45861728,
CSA,Central and South America,BRA,Brazil,2002,Female,Age40_44,[40-44],12918.00000000,100.00000000,,216.64137116,
CSA,Central and South America,BRA,Brazil,2002,Female,Age45_49,[45-49],16899.00000000,100.00000000,,335.34619102,
CSA,Central and South America,BRA,Brazil,2002,Female,Age50_54,[50-54],19955.00000000,100.00000000,,486.43787795,
CSA,Central and South America,BRA,Brazil,2002,Female,Age55_59,[55-59],22974.00000000,100.00000000,,729.23170390,
CSA,Central and South America,BRA,Brazil,2002,Female,Age60_64,[60-64],28671.00000000,100.00000000,,1108.51508620,
CSA,Central and South America,BRA,Brazil,2002,Female,Age65_69,[65-69],35361.00000000,100.00000000,,1738.45284040,
CSA,Central and South America,BRA,Brazil,2002,Female,Age70_74,[70-74],42836.00000000,100.00000000,,2785.73161220,
CSA,Central and South America,BRA,Brazil,2002,Female,Age75_79,[75-79],47376.00000000,100.00000000,,4486.52508330,
CSA,Central and South America,BRA,Brazil,2002,Female,Age80_84,[80-84],44966.00000000,100.00000000,,7676.78492160,
CSA,Central and South America,BRA,Brazil,2002,Female,Age85_over,[85+],71165.00000000,100.00000000,,17587.10764800,
CSA,Central and South America,BRA,Brazil,2003,Female,Age00,[0],24787.00000000,100.00000000,,1547.55676210,
CSA,Central and South America,BRA,Brazil,2003,Female,Age01_04,[1-4],4728.00000000,100.00000000,,70.48630482,
CSA,Central and South America,BRA,Brazil,2003,Female,Age05_09,[5-9],2163.00000000,100.00000000,,25.45661554,
CSA,Central and South America,BRA,Brazil,2003,Female,Age10_14,[10-14],2266.00000000,100.00000000,,26.57854382,
CSA,Central and South America,BRA,Brazil,2003,Female,Age15_19,[15-19],4293.00000000,100.00000000,,48.79934070,
CSA,Central and South America,BRA,Brazil,2003,Female,Age20_24,[20-24],5086.00000000,100.00000000,,58.79619247,
CSA,Central and South America,BRA,Brazil,2003,Female,Age25_29,[25-29],5822.00000000,100.00000000,,75.12311378,
CSA,Central and South America,BRA,Brazil,2003,Female,Age30_34,[30-34],7014.00000000,100.00000000,,98.60629686,
CSA,Central and South America,BRA,Brazil,2003,Female,Age35_39,[35-39],9594.00000000,100.00000000,,140.83417459,
CSA,Central and South America,BRA,Brazil,2003,Female,Age40_44,[40-44],13003.00000000,100.00000000,,211.36545694,
CSA,Central and South America,BRA,Brazil,2003,Female,Age45_49,[45-49],16951.00000000,100.00000000,,326.60294785,
CSA,Central and South America,BRA,Brazil,2003,Female,Age50_54,[50-54],20013.00000000,100.00000000,,467.77105794,
CSA,Central and South America,BRA,Brazil,2003,Female,Age55_59,[55-59],23754.00000000,100.00000000,,718.66831252,
CSA,Central and South America,BRA,Brazil,2003,Female,Age60_64,[60-64],28929.00000000,100.00000000,,1101.89385270,
CSA,Central and South America,BRA,Brazil,2003,Female,Age65_69,[65-69],35805.00000000,100.00000000,,1676.66672750,
